transaction_id,account_id,transaction_date,scheduled_payment,actual_payment_made,payment_variance,payment_status
TXN-00000349,ACC-0051,2024-03-31,7162.67,7162.67,0.0,Paid
TXN-00000350,ACC-0051,2024-04-30,7162.67,0.0,-7162.67,Missed
TXN-00000351,ACC-0051,2024-05-31,7162.67,0.0,-7162.67,Missed
TXN-00000352,ACC-0051,2024-06-30,7162.67,0.0,-7162.67,Missed
TXN-00000353,ACC-0051,2024-07-31,7162.67,0.0,-7162.67,Missed
TXN-00000354,ACC-0051,2024-08-31,7162.67,0.0,-7162.67,Missed
TXN-00000355,ACC-0051,2024-09-30,7162.67,0.0,-7162.67,Missed
TXN-00000356,ACC-0051,2024-10-31,7162.67,0.0,-7162.67,Missed
TXN-00000357,ACC-0051,2024-11-30,7162.67,0.0,-7162.67,Missed
TXN-00000358,ACC-0051,2024-12-31,7162.67,0.0,-7162.67,Missed
TXN-00000359,ACC-0052,2024-07-31,11466.0,11466.0,0.0,Paid
TXN-00000360,ACC-0052,2024-08-31,11466.0,11466.0,0.0,Paid
TXN-00000361,ACC-0052,2024-09-30,11466.0,11466.0,0.0,
TXN-00000362,ACC-0052,2024-10-31,11466.0,11466.0,0.0,Paid
TXN-00000363,ACC-0052,2024-11-30,11466.0,11466.0,0.0,Paid
TXN-00000364,ACC-0052,2024-12-31,11466.0,11466.0,0.0,Paid
TXN-00000365,ACC-0053,2023-05-31,3145.0,3145.0,0.0,Paid
TXN-00000366,ACC-0053,2023-06-30,3145.0,3145.0,0.0,Paid
TXN-00000367,ACC-0053,2023-07-31,3145.0,3145.0,0.0,Paid
TXN-00000368,ACC-0053,2023-08-31,3145.0,,,Paid
TXN-00000369,ACC-0053,2023-09-30,3145.0,3145.0,0.0,Paid
TXN-00000370,ACC-0053,2023-10-31,3145.0,3145.0,0.0,Paid
TXN-00000371,ACC-0053,2023-11-30,3145.0,0.0,-3145.0,Missed
TXN-00000372,ACC-0053,2023-12-31,3145.0,0.0,-3145.0,Missed
TXN-00000373,ACC-0053,2024-01-31,3145.0,0.0,-3145.0,Missed
TXN-00000374,ACC-0053,2024-02-29,3145.0,0.0,-3145.0,Missed
TXN-00000375,ACC-0053,2024-03-31,3145.0,0.0,-3145.0,Missed
TXN-00000376,ACC-0053,2024-04-30,3145.0,0.0,-3145.0,Missed
TXN-00000377,ACC-0054,2023-10-31,15699.78,13282.4,-2417.38,Partial
TXN-00000378,ACC-0054,2023-11-30,15699.78,13540.46,-2159.32,Partial
TXN-00000379,ACC-0054,2023-12-31,15699.78,11321.29,-4378.49,Partial
TXN-00000380,ACC-0054,2024-01-31,15699.78,,,Partial
TXN-00000381,ACC-0054,2024-02-29,15699.78,15699.78,0.0,Paid
TXN-00000382,ACC-0054,2024-03-31,15699.78,15699.78,0.0,
TXN-00000383,ACC-0054,2024-04-30,15699.78,15699.78,0.0,Paid
TXN-00000384,ACC-0054,2024-05-31,15699.78,11557.1,-4142.68,Partial
TXN-00000385,ACC-0054,2024-06-30,15699.78,15699.78,0.0,Paid
TXN-00000386,ACC-0055,2023-07-31,16003.75,11293.86,-4709.89,Partial
TXN-00000387,ACC-0055,2023-08-31,16003.75,15037.76,-965.99,Partial
TXN-00000388,ACC-0055,2023-09-30,16003.75,16003.75,0.0,Paid
TXN-00000389,ACC-0055,2023-10-31,16003.75,14334.3,-1669.45,Partial
TXN-00000390,ACC-0055,2023-11-30,16003.75,11533.62,-4470.13,Partial
TXN-00000391,ACC-0055,2023-12-31,16003.75,13149.71,-2854.04,Partial
TXN-00000392,ACC-0056,2023-06-30,3831.67,3473.69,-357.98,Partial
TXN-00000393,ACC-0056,2023-07-31,3831.67,3831.67,0.0,Paid
TXN-00000394,ACC-0056,2023-08-31,3831.67,2816.52,-1015.15,Partial
TXN-00000395,ACC-0056,2023-09-30,3831.67,3212.89,-618.78,Partial
TXN-00000396,ACC-0056,2023-10-31,3831.67,2786.18,-1045.49,Partial
TXN-00000397,ACC-0056,2023-11-30,3831.67,3326.12,-505.55,Partial
TXN-00000398,ACC-0056,2023-12-31,3831.67,2951.57,-880.1,Partial
TXN-00000399,ACC-0056,2024-01-31,3831.67,3313.84,-517.83,Partial
TXN-00000400,ACC-0056,2024-02-29,3831.67,3378.57,-453.1,Partial
TXN-00000401,ACC-0057,2023-06-30,33750.33,33750.33,0.0,Paid
TXN-00000402,ACC-0057,2023-07-31,33750.33,33750.33,0.0,Paid
TXN-00000403,ACC-0057,2023-08-31,33750.33,33750.33,0.0,Paid
TXN-00000404,ACC-0057,2023-09-30,33750.33,33750.33,0.0,Paid
TXN-00000405,ACC-0057,2023-10-31,33750.33,33750.33,0.0,Paid
TXN-00000406,ACC-0057,2023-11-30,33750.33,33750.33,0.0,Paid
TXN-00000407,ACC-0058,2023-06-30,12403.0,12403.0,0.0,Paid
TXN-00000408,ACC-0058,2023-07-31,12403.0,11636.8,-766.2,Partial
TXN-00000409,ACC-0058,2023-08-31,12403.0,12403.0,0.0,Paid
TXN-00000410,ACC-0058,2023-09-30,12403.0,10279.16,-2123.84,Partial
TXN-00000411,ACC-0058,2023-10-31,12403.0,9475.78,-2927.22,Partial
TXN-00000412,ACC-0058,2023-11-30,12403.0,11584.54,-818.46,Partial
TXN-00000413,ACC-0058,2023-12-31,12403.0,9192.51,-3210.49,Partial
TXN-00000414,ACC-0058,2024-01-31,12403.0,12403.0,0.0,Paid
TXN-00000415,ACC-0058,2024-02-29,12403.0,12403.0,0.0,Paid
TXN-00000416,ACC-0059,2024-03-31,7551.28,7551.28,0.0,Paid
TXN-00000417,ACC-0059,2024-04-30,7551.28,7551.28,0.0,Paid
TXN-00000418,ACC-0059,2024-05-31,7551.28,7551.28,0.0,Paid
TXN-00000419,ACC-0059,2024-06-30,7551.28,7551.28,0.0,Paid
TXN-00000420,ACC-0059,2024-07-31,7551.28,7551.28,0.0,Paid
TXN-00000421,ACC-0059,2024-08-31,7551.28,7551.28,0.0,Paid
TXN-00000422,ACC-0059,2024-09-30,7551.28,7551.28,0.0,Paid
TXN-00000423,ACC-0059,2024-10-31,7551.28,7551.28,0.0,Paid
TXN-00000424,ACC-0059,2024-11-30,7551.28,7551.28,0.0,Paid
TXN-00000425,ACC-0060,2023-11-30,19374.67,19374.67,0.0,Paid
TXN-00000426,ACC-0060,2023-12-31,19374.67,19374.67,0.0,Paid
TXN-00000427,ACC-0060,2024-01-31,19374.67,19374.67,0.0,Paid
TXN-00000428,ACC-0060,2024-02-29,19374.67,19374.67,0.0,
TXN-00000429,ACC-0060,2024-03-31,19374.67,19374.67,0.0,Paid
TXN-00000430,ACC-0060,2024-04-30,19374.67,19374.67,0.0,Paid
TXN-00000431,ACC-0060,2024-05-31,19374.67,19374.67,0.0,Paid
TXN-00000432,ACC-0060,2024-06-30,19374.67,19374.67,0.0,Paid
TXN-00000433,ACC-0060,2024-07-31,19374.67,19374.67,0.0,Paid
TXN-00000434,ACC-0061,2023-12-31,6165.0,6165.0,0.0,Paid
TXN-00000435,ACC-0061,2024-01-31,6165.0,6165.0,0.0,Paid
TXN-00000436,ACC-0061,2024-02-29,6165.0,6165.0,0.0,Paid
TXN-00000437,ACC-0061,2024-03-31,6165.0,6165.0,0.0,Paid
TXN-00000438,ACC-0061,2024-04-30,6165.0,6165.0,0.0,Paid
TXN-00000439,ACC-0061,2024-05-31,6165.0,6165.0,0.0,Paid
TXN-00000440,ACC-0061,2024-06-30,6165.0,6165.0,0.0,Paid
TXN-00000441,ACC-0061,2024-07-31,6165.0,6165.0,0.0,Paid
TXN-00000442,ACC-0061,2024-08-31,6165.0,6165.0,0.0,Paid
TXN-00000443,ACC-0061,2024-09-30,6165.0,6165.0,0.0,Paid
TXN-00000444,ACC-0061,2024-10-31,6165.0,6165.0,0.0,Paid
TXN-00000445,ACC-0061,2024-11-30,6165.0,6165.0,0.0,Paid
TXN-00000446,ACC-0062,2024-01-31,10494.0,10494.0,0.0,Paid
TXN-00000447,ACC-0062,2024-02-29,10494.0,10494.0,0.0,Paid
TXN-00000448,ACC-0062,2024-03-31,10494.0,10494.0,0.0,Paid
TXN-00000449,ACC-0062,2024-04-30,10494.0,10494.0,0.0,Paid
TXN-00000450,ACC-0062,2024-05-31,10494.0,10494.0,0.0,Paid
TXN-00000451,ACC-0062,2024-06-30,10494.0,10494.0,0.0,Paid
TXN-00000452,ACC-0063,2024-07-31,8797.25,8797.25,0.0,Paid
TXN-00000453,ACC-0063,2024-08-31,8797.25,8797.25,0.0,Paid
TXN-00000454,ACC-0063,2024-09-30,8797.25,8797.25,0.0,Paid
TXN-00000455,ACC-0063,2024-10-31,8797.25,8797.25,0.0,Paid
TXN-00000456,ACC-0063,2024-11-30,8797.25,0.0,-8797.25,Missed
TXN-00000457,ACC-0063,2024-12-31,8797.25,0.0,-8797.25,Missed
TXN-00000458,ACC-0064,2024-10-31,15112.58,15112.58,0.0,Paid
TXN-00000459,ACC-0064,2024-11-30,15112.58,15112.58,0.0,Paid
TXN-00000460,ACC-0064,2024-12-31,15112.58,15112.58,0.0,Paid
TXN-00000461,ACC-0065,2024-02-29,7614.75,7614.75,0.0,Paid
TXN-00000462,ACC-0065,2024-03-31,7614.75,7614.75,0.0,Paid
TXN-00000463,ACC-0065,2024-04-30,7614.75,7614.75,0.0,Paid
TXN-00000464,ACC-0065,2024-05-31,7614.75,7614.75,0.0,Paid
TXN-00000465,ACC-0065,2024-06-30,7614.75,7614.75,0.0,Paid
TXN-00000466,ACC-0065,2024-07-31,7614.75,7614.75,0.0,Paid
TXN-00000467,ACC-0065,2024-08-31,7614.75,7614.75,0.0,Paid
TXN-00000468,ACC-0065,2024-09-30,7614.75,7614.75,0.0,Paid
TXN-00000469,ACC-0065,2024-10-31,7614.75,0.0,-7614.75,Missed
TXN-00000470,ACC-0065,2024-11-30,7614.75,0.0,-7614.75,Missed
TXN-00000471,ACC-0065,2024-12-31,7614.75,0.0,-7614.75,Missed
TXN-00000472,ACC-0066,2024-05-31,7992.0,7992.0,0.0,Paid
TXN-00000473,ACC-0066,2024-06-30,7992.0,7992.0,0.0,Paid
TXN-00000474,ACC-0066,2024-07-31,7992.0,7992.0,0.0,Paid
TXN-00000475,ACC-0066,2024-08-31,7992.0,7992.0,0.0,Paid
TXN-00000476,ACC-0066,2024-09-30,7992.0,7992.0,0.0,Paid
TXN-00000477,ACC-0066,2024-10-31,7992.0,7992.0,0.0,Paid
TXN-00000478,ACC-0066,2024-11-30,7992.0,7992.0,0.0,Paid
TXN-00000479,ACC-0066,2024-12-31,7992.0,7992.0,0.0,Paid
TXN-00000480,ACC-0067,2024-07-31,3564.79,3564.79,0.0,Paid
TXN-00000481,ACC-0067,2024-08-31,3564.79,3564.79,0.0,Paid
TXN-00000482,ACC-0067,2024-09-30,3564.79,3564.79,0.0,Paid
TXN-00000483,ACC-0067,2024-10-31,3564.79,3564.79,0.0,Paid
TXN-00000484,ACC-0067,2024-11-30,3564.79,3564.79,0.0,Paid
TXN-00000485,ACC-0067,2024-12-31,3564.79,3564.79,0.0,Paid
TXN-00000486,ACC-0068,2024-06-30,7722.44,7722.44,0.0,Paid
TXN-00000487,ACC-0068,2024-07-31,7722.44,7722.44,0.0,Paid
TXN-00000488,ACC-0068,2024-08-31,7722.44,7722.44,0.0,Paid
TXN-00000489,ACC-0068,2024-09-30,7722.44,7722.44,0.0,Paid
TXN-00000490,ACC-0068,2024-10-31,7722.44,7722.44,0.0,Paid
TXN-00000491,ACC-0068,2024-11-30,7722.44,7722.44,0.0,Paid
TXN-00000492,ACC-0068,2024-12-31,7722.44,7722.44,0.0,Paid
TXN-00000493,ACC-0069,2023-05-31,11077.0,11077.0,0.0,Paid
TXN-00000494,ACC-0069,2023-06-30,11077.0,11077.0,0.0,Paid
TXN-00000495,ACC-0069,2023-07-31,11077.0,11077.0,0.0,Paid
TXN-00000496,ACC-0069,2023-08-31,11077.0,11077.0,0.0,Paid
TXN-00000497,ACC-0069,2023-09-30,11077.0,9821.95,-1255.05,Partial
TXN-00000498,ACC-0069,2023-10-31,11077.0,8480.72,-2596.28,Partial
TXN-00000499,ACC-0071,2023-06-30,5451.25,5451.25,0.0,Paid
TXN-00000500,ACC-0071,2023-07-31,5451.25,5451.25,0.0,Paid
TXN-00000501,ACC-0071,2023-08-31,5451.25,5451.25,0.0,Paid
TXN-00000502,ACC-0071,2023-09-30,5451.25,5451.25,0.0,Paid
TXN-00000503,ACC-0071,2023-10-31,5451.25,5451.25,0.0,Paid
TXN-00000504,ACC-0071,2023-11-30,5451.25,5451.25,0.0,Paid
TXN-00000505,ACC-0072,2023-11-30,15800.0,15800.0,0.0,Paid
TXN-00000506,ACC-0072,2023-12-31,15800.0,15800.0,0.0,Paid
TXN-00000507,ACC-0072,2024-01-31,15800.0,15800.0,0.0,Paid
TXN-00000508,ACC-0072,2024-02-29,15800.0,15800.0,0.0,Paid
TXN-00000509,ACC-0072,2024-03-31,15800.0,15800.0,0.0,Paid
TXN-00000510,ACC-0072,2024-04-30,15800.0,15800.0,0.0,Paid
TXN-00000511,ACC-0073,2024-05-31,2517.67,2517.67,0.0,Paid
TXN-00000512,ACC-0073,2024-06-30,2517.67,2517.67,0.0,Paid
TXN-00000513,ACC-0073,2024-07-31,2517.67,2517.67,0.0,Paid
TXN-00000514,ACC-0073,2024-08-31,2517.67,2517.67,0.0,Paid
TXN-00000515,ACC-0073,2024-09-30,2517.67,2517.67,0.0,Paid
TXN-00000516,ACC-0073,2024-10-31,2517.67,2517.67,0.0,Paid
TXN-00000517,ACC-0074,2023-11-30,4544.17,4544.17,0.0,Paid
TXN-00000518,ACC-0074,2023-12-31,4544.17,4544.17,0.0,Paid
TXN-00000519,ACC-0074,2024-01-31,4544.17,4544.17,0.0,Paid
TXN-00000520,ACC-0074,2024-02-29,4544.17,4544.17,0.0,Paid
TXN-00000521,ACC-0074,2024-03-31,4544.17,4544.17,0.0,Paid
TXN-00000522,ACC-0074,2024-04-30,4544.17,4544.17,0.0,Paid
TXN-00000523,ACC-0074,2024-05-31,4544.17,4544.17,0.0,Paid
TXN-00000524,ACC-0074,2024-06-30,4544.17,4544.17,0.0,Paid
TXN-00000525,ACC-0074,2024-07-31,4544.17,4544.17,0.0,Paid
TXN-00000526,ACC-0074,2024-08-31,4544.17,4544.17,0.0,Paid
TXN-00000527,ACC-0074,2024-09-30,4544.17,4544.17,0.0,Paid
TXN-00000528,ACC-0074,2024-10-31,4544.17,4544.17,0.0,Paid
TXN-00000529,ACC-0074,2024-11-30,4544.17,,,Paid
TXN-00000530,ACC-0074,2024-12-31,4544.17,4544.17,0.0,Paid
TXN-00000531,ACC-0075,2023-07-31,4172.08,4172.08,0.0,Paid
TXN-00000532,ACC-0075,2023-08-31,4172.08,3070.54,-1101.54,Partial
TXN-00000533,ACC-0075,2023-09-30,4172.08,2934.99,-1237.09,Partial
TXN-00000534,ACC-0075,2023-10-31,4172.08,4172.08,0.0,Paid
TXN-00000535,ACC-0075,2023-11-30,4172.08,3057.95,-1114.13,Partial
TXN-00000536,ACC-0075,2023-12-31,4172.08,3627.27,-544.81,Partial
TXN-00000537,ACC-0075,2024-01-31,4172.08,3047.53,-1124.55,Partial
TXN-00000538,ACC-0075,2024-02-29,4172.08,4172.08,0.0,Paid
TXN-00000539,ACC-0075,2024-03-31,4172.08,3644.59,-527.49,Partial
TXN-00000540,ACC-0075,2024-04-30,4172.08,3526.57,-645.51,Partial
TXN-00000541,ACC-0075,2024-05-31,4172.08,4172.08,0.0,Paid
TXN-00000542,ACC-0075,2024-06-30,4172.08,4172.08,0.0,Paid
TXN-00000543,ACC-0076,2024-12-31,12364.08,12364.08,0.0,Paid
TXN-00000544,ACC-0077,2023-03-31,3210.67,3210.67,0.0,Paid
TXN-00000545,ACC-0077,2023-04-30,3210.67,3210.67,0.0,Paid
TXN-00000546,ACC-0077,2023-05-31,3210.67,2996.38,-214.29,Partial
TXN-00000547,ACC-0077,2023-06-30,3210.67,2893.1,-317.57,Partial
TXN-00000548,ACC-0077,2023-07-31,3210.67,3210.67,0.0,Paid
TXN-00000549,ACC-0077,2023-08-31,3210.67,2877.37,-333.3,Partial
TXN-00000550,ACC-0077,2023-09-30,3210.67,2261.79,-948.88,Partial
TXN-00000551,ACC-0077,2023-10-31,3210.67,2335.08,-875.59,Partial
TXN-00000552,ACC-0077,2023-11-30,3210.67,3210.67,0.0,Paid
TXN-00000553,ACC-0077,2023-12-31,3210.67,3210.67,0.0,Paid
TXN-00000554,ACC-0077,2024-01-31,3210.67,2434.2,-776.47,Partial
TXN-00000555,ACC-0077,2024-02-29,3210.67,3210.67,0.0,Paid
TXN-00000556,ACC-0077,2024-03-31,3210.67,2733.9,-476.77,Partial
TXN-00000557,ACC-0077,2024-04-30,3210.67,2943.97,-266.7,Partial
TXN-00000558,ACC-0077,2024-05-31,3210.67,3210.67,0.0,Paid
TXN-00000559,ACC-0077,2024-06-30,3210.67,2578.63,-632.04,Partial
TXN-00000560,ACC-0077,2024-07-31,3210.67,2547.81,-662.86,Partial
TXN-00000561,ACC-0077,2024-08-31,3210.67,2589.31,-621.36,Partial
TXN-00000562,ACC-0078,2023-07-31,16813.83,16813.83,0.0,Paid
TXN-00000563,ACC-0078,2023-08-31,16813.83,16813.83,0.0,Paid
TXN-00000564,ACC-0078,2023-09-30,16813.83,16813.83,0.0,Paid
TXN-00000565,ACC-0078,2023-10-31,16813.83,16813.83,0.0,Paid
TXN-00000566,ACC-0078,2023-11-30,16813.83,16813.83,0.0,Paid
TXN-00000567,ACC-0078,2023-12-31,16813.83,16813.83,0.0,Paid
TXN-00000568,ACC-0080,2024-07-31,7566.0,7566.0,0.0,Paid
TXN-00000569,ACC-0080,2024-08-31,7566.0,7566.0,0.0,Paid
TXN-00000570,ACC-0080,2024-09-30,7566.0,7566.0,0.0,Paid
TXN-00000571,ACC-0080,2024-10-31,7566.0,,,Paid
TXN-00000572,ACC-0080,2024-11-30,7566.0,7566.0,0.0,Paid
TXN-00000573,ACC-0080,2024-12-31,7566.0,7566.0,0.0,Paid
TXN-00000574,ACC-0081,2023-04-30,7954.38,7954.38,0.0,Paid
TXN-00000575,ACC-0081,2023-05-31,7954.38,7954.38,0.0,Paid
TXN-00000576,ACC-0081,2023-06-30,7954.38,7954.38,0.0,Paid
TXN-00000577,ACC-0081,2023-07-31,7954.38,7954.38,0.0,Paid
TXN-00000578,ACC-0081,2023-08-31,7954.38,7954.38,0.0,Paid
TXN-00000579,ACC-0081,2023-09-30,7954.38,7954.38,0.0,Paid
TXN-00000580,ACC-0081,2023-10-31,7954.38,7954.38,0.0,Paid
TXN-00000581,ACC-0081,2023-11-30,7954.38,7954.38,0.0,Paid
TXN-00000582,ACC-0081,2023-12-31,7954.38,7954.38,0.0,Paid
TXN-00000583,ACC-0081,2024-01-31,7954.38,7954.38,0.0,Paid
TXN-00000584,ACC-0081,2024-02-29,7954.38,7954.38,0.0,Paid
TXN-00000585,ACC-0081,2024-03-31,7954.38,7954.38,0.0,Paid
TXN-00000586,ACC-0082,2024-08-31,6039.72,6039.72,0.0,Paid
TXN-00000587,ACC-0082,2024-09-30,6039.72,6039.72,0.0,Paid
TXN-00000588,ACC-0082,2024-10-31,6039.72,6039.72,0.0,Paid
TXN-00000589,ACC-0082,2024-11-30,6039.72,,,Paid
TXN-00000590,ACC-0082,2024-12-31,6039.72,6039.72,0.0,Paid
TXN-00000591,ACC-0084,2023-04-30,2174.22,2174.22,0.0,Paid
TXN-00000592,ACC-0084,2023-05-31,2174.22,2174.22,0.0,Paid
TXN-00000593,ACC-0084,2023-06-30,2174.22,2174.22,0.0,Paid
TXN-00000594,ACC-0084,2023-07-31,2174.22,2174.22,0.0,Paid
TXN-00000595,ACC-0084,2023-08-31,2174.22,2174.22,0.0,Paid
TXN-00000596,ACC-0084,2023-09-30,2174.22,2174.22,0.0,Paid
TXN-00000597,ACC-0084,2023-10-31,2174.22,2174.22,0.0,Paid
TXN-00000598,ACC-0084,2023-11-30,2174.22,2174.22,0.0,Paid
TXN-00000599,ACC-0084,2023-12-31,2174.22,2174.22,0.0,Paid
TXN-00000600,ACC-0084,2024-01-31,2174.22,2174.22,0.0,Paid
TXN-00000601,ACC-0084,2024-02-29,2174.22,2174.22,0.0,Paid
TXN-00000602,ACC-0084,2024-03-31,2174.22,2174.22,0.0,Paid
TXN-00000603,ACC-0084,2024-04-30,2174.22,2174.22,0.0,Paid
TXN-00000604,ACC-0084,2024-05-31,2174.22,2174.22,0.0,Paid
TXN-00000605,ACC-0084,2024-06-30,2174.22,2174.22,0.0,Paid
TXN-00000606,ACC-0084,2024-07-31,2174.22,2174.22,0.0,Paid
TXN-00000607,ACC-0084,2024-08-31,2174.22,,,Paid
TXN-00000608,ACC-0084,2024-09-30,2174.22,2174.22,0.0,Paid
TXN-00000609,ACC-0085,2023-11-30,14211.5,14211.5,0.0,Paid
TXN-00000610,ACC-0085,2023-12-31,14211.5,14211.5,0.0,Paid
TXN-00000611,ACC-0085,2024-01-31,14211.5,14211.5,0.0,Paid
TXN-00000612,ACC-0085,2024-02-29,14211.5,14211.5,0.0,Paid
TXN-00000613,ACC-0085,2024-03-31,14211.5,14211.5,0.0,Paid
TXN-00000614,ACC-0085,2024-04-30,14211.5,14211.5,0.0,Paid
TXN-00000615,ACC-0086,2024-01-31,6887.92,6887.92,0.0,Paid
TXN-00000616,ACC-0086,2024-02-29,6887.92,6887.92,0.0,Paid
TXN-00000617,ACC-0086,2024-03-31,6887.92,6887.92,0.0,Paid
TXN-00000618,ACC-0086,2024-04-30,6887.92,6887.92,0.0,Paid
TXN-00000619,ACC-0086,2024-05-31,6887.92,6887.92,0.0,Paid
TXN-00000620,ACC-0086,2024-06-30,6887.92,6887.92,0.0,Paid
TXN-00000621,ACC-0086,2024-07-31,6887.92,6887.92,0.0,Paid
TXN-00000622,ACC-0086,2024-08-31,6887.92,6887.92,0.0,Paid
TXN-00000623,ACC-0086,2024-09-30,6887.92,6887.92,0.0,Paid
TXN-00000624,ACC-0086,2024-10-31,6887.92,6887.92,0.0,Paid
TXN-00000625,ACC-0086,2024-11-30,6887.92,6887.92,0.0,Paid
TXN-00000626,ACC-0086,2024-12-31,6887.92,6887.92,0.0,Paid
TXN-00000627,ACC-0087,2023-05-31,10252.44,10252.44,0.0,Paid
TXN-00000628,ACC-0087,2023-06-30,10252.44,10252.44,0.0,Paid
TXN-00000629,ACC-0087,2023-07-31,10252.44,10252.44,0.0,Paid
TXN-00000630,ACC-0087,2023-08-31,10252.44,10252.44,0.0,Paid
TXN-00000631,ACC-0087,2023-09-30,10252.44,10252.44,0.0,Paid
TXN-00000632,ACC-0087,2023-10-31,10252.44,10252.44,0.0,Paid
TXN-00000633,ACC-0087,2023-11-30,10252.44,10252.44,0.0,Paid
TXN-00000634,ACC-0087,2023-12-31,10252.44,10252.44,0.0,Paid
TXN-00000635,ACC-0087,2024-01-31,10252.44,10252.44,0.0,Paid
TXN-00000636,ACC-0088,2023-06-30,15747.33,15747.33,0.0,Paid
TXN-00000637,ACC-0088,2023-07-31,15747.33,15747.33,0.0,Paid
TXN-00000638,ACC-0088,2023-08-31,15747.33,15747.33,0.0,
TXN-00000639,ACC-0088,2023-09-30,15747.33,15747.33,0.0,Paid
TXN-00000640,ACC-0088,2023-10-31,15747.33,15747.33,0.0,Paid
TXN-00000641,ACC-0088,2023-11-30,15747.33,15747.33,0.0,Paid
TXN-00000642,ACC-0088,2023-12-31,15747.33,15747.33,0.0,Paid
TXN-00000643,ACC-0088,2024-01-31,15747.33,15747.33,0.0,Paid
TXN-00000644,ACC-0088,2024-02-29,15747.33,15747.33,0.0,Paid
TXN-00000645,ACC-0088,2024-03-31,15747.33,15747.33,0.0,Paid
TXN-00000646,ACC-0088,2024-04-30,15747.33,15747.33,0.0,Paid
TXN-00000647,ACC-0088,2024-05-31,15747.33,15747.33,0.0,Paid
TXN-00000648,ACC-0089,2023-06-30,2498.0,2498.0,0.0,Paid
TXN-00000649,ACC-0089,2023-07-31,2498.0,2498.0,0.0,Paid
TXN-00000650,ACC-0089,2023-08-31,2498.0,2498.0,0.0,Paid
TXN-00000651,ACC-0089,2023-09-30,2498.0,2498.0,0.0,Paid
TXN-00000652,ACC-0089,2023-10-31,2498.0,2498.0,0.0,Paid
TXN-00000653,ACC-0089,2023-11-30,2498.0,2498.0,0.0,Paid
TXN-00000654,ACC-0089,2023-12-31,2498.0,0.0,-2498.0,Missed
TXN-00000655,ACC-0089,2024-01-31,2498.0,0.0,-2498.0,Missed
TXN-00000656,ACC-0089,2024-02-29,2498.0,0.0,-2498.0,Missed
TXN-00000657,ACC-0089,2024-03-31,2498.0,0.0,-2498.0,Missed
TXN-00000658,ACC-0089,2024-04-30,2498.0,0.0,-2498.0,Missed
TXN-00000659,ACC-0089,2024-05-31,2498.0,0.0,-2498.0,Missed
TXN-00000660,ACC-0089,2024-06-30,2498.0,0.0,-2498.0,Missed
TXN-00000661,ACC-0089,2024-07-31,2498.0,0.0,-2498.0,Missed
TXN-00000662,ACC-0089,2024-08-31,2498.0,0.0,-2498.0,Missed
TXN-00000663,ACC-0089,2024-09-30,2498.0,0.0,-2498.0,Missed
TXN-00000664,ACC-0089,2024-10-31,2498.0,0.0,-2498.0,Missed
TXN-00000665,ACC-0089,2024-11-30,2498.0,0.0,-2498.0,Missed
TXN-00000666,ACC-0090,2023-06-30,5854.33,5854.33,0.0,Paid
TXN-00000667,ACC-0090,2023-07-31,5854.33,5854.33,0.0,Paid
TXN-00000668,ACC-0090,2023-08-31,5854.33,5854.33,0.0,Paid
TXN-00000669,ACC-0090,2023-09-30,5854.33,5854.33,0.0,Paid
TXN-00000670,ACC-0090,2023-10-31,5854.33,5854.33,0.0,Paid
TXN-00000671,ACC-0090,2023-11-30,5854.33,5854.33,0.0,Paid
TXN-00000672,ACC-0091,2023-11-30,2279.11,2279.11,0.0,Paid
TXN-00000673,ACC-0091,2023-12-31,2279.11,2279.11,0.0,Paid
TXN-00000674,ACC-0091,2024-01-31,2279.11,2279.11,0.0,Paid
TXN-00000675,ACC-0091,2024-02-29,2279.11,2279.11,0.0,Paid
TXN-00000676,ACC-0091,2024-03-31,2279.11,2279.11,0.0,Paid
TXN-00000677,ACC-0091,2024-04-30,2279.11,2279.11,0.0,Paid
TXN-00000678,ACC-0091,2024-05-31,2279.11,2279.11,0.0,Paid
TXN-00000679,ACC-0091,2024-06-30,2279.11,2279.11,0.0,Paid
TXN-00000680,ACC-0091,2024-07-31,2279.11,2279.11,0.0,Paid
TXN-00000681,ACC-0091,2024-08-31,2279.11,2279.11,0.0,Paid
TXN-00000682,ACC-0091,2024-09-30,2279.11,2279.11,0.0,Paid
TXN-00000683,ACC-0091,2024-10-31,2279.11,2279.11,0.0,Paid
TXN-00000684,ACC-0091,2024-11-30,2279.11,2279.11,0.0,Paid
TXN-00000685,ACC-0091,2024-12-31,2279.11,2279.11,0.0,Paid
TXN-00000686,ACC-0092,2024-01-31,9019.17,9019.17,0.0,Paid
TXN-00000687,ACC-0092,2024-02-29,9019.17,,,Paid
TXN-00000688,ACC-0092,2024-03-31,9019.17,9019.17,0.0,Paid
TXN-00000689,ACC-0092,2024-04-30,9019.17,9019.17,0.0,Paid
TXN-00000690,ACC-0092,2024-05-31,9019.17,9019.17,0.0,Paid
TXN-00000691,ACC-0092,2024-06-30,9019.17,9019.17,0.0,Paid
TXN-00000692,ACC-0092,2024-07-31,9019.17,9019.17,0.0,Paid
TXN-00000693,ACC-0092,2024-08-31,9019.17,9019.17,0.0,Paid
TXN-00000694,ACC-0092,2024-09-30,9019.17,9019.17,0.0,Paid
TXN-00000695,ACC-0092,2024-10-31,9019.17,9019.17,0.0,Paid
TXN-00000696,ACC-0092,2024-11-30,9019.17,9019.17,0.0,Paid
